CustomerID,Age,Gender,NPS,MembershipFlag
Customer5378,57,Other,-47,Y
Customer5379,80,Female,-14,N
Customer5380,46,Other,-96,Y
Customer5381,24,Female,22,N
Customer5382,57,Female,63,N
Customer5383,30,Male,-47,Y
Customer5384,55,Female,63,N
Customer5385,35,Other,96,Y
Customer5386,19,Other,-62,N
Customer5387,25,Female,97,Y
Customer5388,28,Male,8,Y
Customer5389,50,Female,31,N
Customer5390,71,Other,-27,N
Customer5391,78,Other,-36,N
Customer5392,55,Female,67,N
Customer5393,65,Female,-64,N
Customer5394,44,Female,-34,Y
Customer5395,37,Other,10,N
Customer5396,29,Other,58,N
Customer5397,60,Other,24,Y
Customer5398,78,Male,-14,Y
Customer5399,48,Other,-54,N
Customer5400,44,Other,54,Y
Customer5401,49,Male,78,N
Customer5402,78,Male,47,Y
Customer5403,27,Male,-88,Y
Customer5404,20,Male,90,Y
Customer5405,62,Male,-57,N
Customer5406,44,Male,51,Y
Customer5407,52,Female,24,N
Customer5408,48,Female,18,N
Customer5409,32,Female,30,N
Customer5410,33,Female,25,Y
Customer5411,78,Other,37,N
Customer5412,30,Male,92,Y
Customer5413,66,Other,-52,Y
Customer5414,52,Male,23,N
Customer5415,69,Male,85,N
Customer5416,28,Other,-23,N
Customer5417,76,Female,29,N
Customer5418,38,Other,93,N
Customer5419,68,Other,2,Y
Customer5420,71,Male,4,Y
Customer5421,28,Male,19,N
Customer5422,47,Male,-70,N
Customer5423,80,Female,-33,N
Customer5424,77,Other,-64,Y
Customer5425,65,Other,100,Y
Customer5426,70,Female,-77,N
Customer5427,52,Other,-57,N
Customer5428,39,Other,-18,Y
Customer5429,55,Male,-60,Y
Customer5430,48,Female,78,N
Customer5431,31,Male,-59,N
Customer5432,41,Female,7,Y
Customer5433,67,Male,-61,Y
Customer5434,66,Other,-53,Y
Customer5435,49,Female,12,Y
Customer5436,53,Female,-17,Y
Customer5437,49,Male,-97,N
Customer5438,72,Female,7,N
Customer5439,32,Other,-41,Y
Customer5440,60,Other,13,Y
Customer5441,75,Other,66,Y
Customer5442,52,Male,-96,Y
Customer5443,20,Female,5,N
Customer5444,33,Male,-95,N
Customer5445,22,Other,-87,N
Customer5446,38,Female,97,N
Customer5447,78,Other,25,Y
Customer5448,27,Female,39,Y
Customer5449,36,Female,-39,N
Customer5450,42,Male,-74,Y
Customer5451,21,Female,-47,N
Customer5452,78,Other,-11,Y
Customer5453,46,Female,-89,Y
Customer5454,80,Other,35,N
Customer5455,36,Male,-27,Y
Customer5456,60,Other,43,Y
Customer5457,19,Female,79,Y
Customer5458,27,Other,-75,N
Customer5459,78,Other,35,Y
Customer5460,60,Female,-56,Y
Customer5461,42,Other,-17,Y
Customer5462,37,Female,46,N
Customer5463,65,Male,44,Y
Customer5464,36,Other,2,Y
Customer5465,40,Male,23,N
Customer5466,41,Other,92,Y
Customer5467,28,Other,22,Y
Customer5468,63,Male,15,Y
Customer5469,51,Other,56,N
Customer5470,72,Other,-87,Y
Customer5471,45,Male,-84,Y
Customer5472,22,Other,-88,N
Customer5473,80,Female,-8,N
Customer5474,76,Other,-38,Y
Customer5475,22,Other,-68,Y
Customer5476,68,Other,-72,Y
Customer5477,38,Male,-64,N
Customer5478,29,Female,2,Y
Customer5479,67,Female,73,N
Customer5480,21,Other,-77,Y
Customer5481,71,Male,41,N
Customer5482,66,Male,32,N
Customer5483,59,Female,24,N
Customer5484,37,Male,-48,Y
Customer5485,55,Other,-13,N
Customer5486,42,Other,-3,N
Customer5487,31,Male,13,Y
Customer5488,28,Other,-6,N
Customer5489,49,Female,57,N
Customer5490,28,Other,87,Y
Customer5491,78,Male,19,N
Customer5492,35,Female,-28,Y
Customer5493,44,Other,55,Y
Customer5494,72,Female,5,Y
Customer5495,71,Male,-75,N
Customer5496,35,Other,-83,Y
Customer5497,73,Other,63,N
Customer5498,40,Female,35,N
Customer5499,28,Other,45,N
Customer5500,38,Other,-43,N
Customer5501,61,Other,59,Y
Customer5502,22,Other,-8,Y
Customer5503,40,Male,-52,N
Customer5504,58,Other,75,N
Customer5505,76,Female,-30,Y
Customer5506,80,Male,-36,Y
Customer5507,42,Female,-68,Y
Customer5508,58,Female,-51,N
Customer5509,71,Female,-97,Y
Customer5510,27,Male,18,Y
Customer5511,39,Male,-17,Y
Customer5512,36,Male,16,N
Customer5513,18,Other,63,Y
Customer5514,24,Female,1,Y
Customer5515,21,Male,55,Y
Customer5516,18,Female,30,N
Customer5517,32,Male,-95,N
Customer5518,57,Male,72,Y
Customer5519,29,Male,-78,N
Customer5520,39,Female,34,N
Customer5521,39,Other,19,Y
Customer5522,67,Male,-40,N
Customer5523,64,Male,-1,Y
Customer5524,34,Male,-36,N
Customer5525,46,Other,33,N
Customer5526,63,Female,-77,Y
Customer5527,31,Female,-64,Y
Customer5528,67,Female,-56,Y
Customer5529,37,Female,78,N
Customer5530,67,Male,-1,N
Customer5531,65,Other,1,N
Customer5532,50,Male,72,N
Customer5533,72,Other,-38,Y
Customer5534,76,Female,-72,Y
Customer5535,60,Other,0,Y
Customer5536,32,Male,8,Y
Customer5537,29,Male,-5,Y
Customer5538,57,Female,52,N
Customer5539,71,Male,-91,N
Customer5540,37,Male,-66,Y
Customer5541,47,Other,-46,N
Customer5542,55,Male,52,N
Customer5543,20,Female,72,N
Customer5544,45,Female,-5,Y
Customer5545,73,Male,22,N
Customer5546,43,Female,-89,Y
Customer5547,47,Other,-97,N
Customer5548,30,Other,5,N
Customer5549,30,Male,-11,Y
Customer5550,19,Male,-34,Y
Customer5551,54,Other,44,Y
Customer5552,66,Female,100,Y
Customer5553,55,Male,-36,N
Customer5554,19,Male,-19,Y
Customer5555,53,Female,4,Y
Customer5556,71,Male,80,N
Customer5557,43,Female,-17,N
Customer5558,28,Female,84,N
Customer5559,25,Female,4,Y
Customer5560,61,Female,14,Y
Customer5561,57,Female,-73,N
Customer5562,60,Other,-85,N
Customer5563,39,Female,-80,N
Customer5564,37,Other,-24,Y
Customer5565,25,Female,-59,N
Customer5566,46,Male,-47,Y
Customer5567,57,Other,-69,Y
Customer5568,43,Male,13,N
Customer5569,47,Female,-63,Y
Customer5570,34,Female,97,Y
Customer5571,37,Male,13,Y
Customer5572,69,Female,65,Y
Customer5573,72,Male,81,Y
Customer5574,33,Female,87,Y
Customer5575,63,Female,9,N
Customer5576,79,Other,2,Y
Customer5577,60,Male,-24,N
Customer5578,24,Female,74,Y
Customer5579,33,Male,39,N
Customer5580,62,Other,-48,N
Customer5581,76,Male,60,N
Customer5582,64,Other,55,Y
Customer5583,73,Male,20,Y
Customer5584,65,Male,-98,Y
Customer5585,44,Other,53,Y
Customer5586,70,Female,-47,Y
Customer5587,40,Female,-61,Y
Customer5588,41,Female,93,N
Customer5589,80,Male,-33,Y
Customer5590,26,Male,13,Y
Customer5591,52,Female,74,Y
Customer5592,68,Male,29,N
Customer5593,37,Male,-59,N
Customer5594,54,Female,61,N
Customer5595,59,Other,-7,N
Customer5596,34,Male,48,Y
Customer5597,64,Male,0,Y
Customer5598,48,Male,71,N
Customer5599,72,Male,23,N
Customer5600,74,Other,-99,Y
Customer5601,25,Female,-10,N
Customer5602,32,Male,-42,N
Customer5603,48,Female,-3,N
Customer5604,70,Male,-85,N
Customer5605,47,Other,47,Y
Customer5606,63,Female,53,N
Customer5607,37,Other,-85,Y
Customer5608,77,Male,97,N
Customer5609,56,Other,7,N
Customer5610,70,Other,-78,Y
Customer5611,72,Male,-59,Y
Customer5612,29,Male,-64,N
Customer5613,66,Female,-29,N
Customer5614,34,Male,33,N
Customer5615,59,Female,64,Y
Customer5616,47,Other,15,N
Customer5617,46,Other,49,N
Customer5618,36,Female,-95,Y
Customer5619,63,Male,-69,N
Customer5620,28,Male,44,N
Customer5621,51,Other,-63,N
Customer5622,67,Female,44,Y
Customer5623,24,Other,-64,N
Customer5624,61,Other,50,N
Customer5625,75,Male,76,N
Customer5626,51,Female,88,N
Customer5627,76,Other,76,Y
Customer5628,37,Male,-40,N
Customer5629,67,Other,-24,N
Customer5630,55,Other,59,N
Customer5631,41,Male,26,N
Customer5632,27,Male,-15,Y
Customer5633,49,Female,90,N
Customer5634,69,Other,-94,N
Customer5635,32,Female,49,Y
Customer5636,54,Male,-16,N
Customer5637,37,Male,-95,Y
Customer5638,20,Other,88,N
Customer5639,54,Female,41,Y
Customer5640,79,Female,43,Y
Customer5641,74,Other,-98,N
Customer5642,57,Other,36,Y
Customer5643,25,Female,-54,Y
Customer5644,57,Male,-16,N
Customer5645,61,Male,-7,N
Customer5646,73,Other,69,N
Customer5647,40,Female,69,N
Customer5648,57,Female,-78,N
Customer5649,28,Female,-98,N
Customer5650,63,Male,28,N
Customer5651,25,Male,-34,N
Customer5652,46,Female,-30,N
Customer5653,47,Female,30,Y
Customer5654,73,Other,76,Y
Customer5655,77,Other,-34,Y
Customer5656,27,Female,-46,Y
Customer5657,56,Female,31,Y
Customer5658,45,Male,-70,Y
Customer5659,66,Female,-35,Y
Customer5660,53,Other,0,N
Customer5661,78,Male,-37,Y
Customer5662,30,Other,-70,Y
Customer5663,49,Other,16,Y
Customer5664,53,Male,90,Y
Customer5665,54,Other,-35,Y
Customer5666,43,Female,58,N
Customer5667,39,Other,-54,Y
Customer5668,21,Male,-79,Y
Customer5669,48,Male,-7,N
Customer5670,35,Male,-18,Y
Customer5671,55,Other,-55,N
Customer5672,80,Female,-12,N
Customer5673,41,Male,85,N
Customer5674,80,Female,18,Y
Customer5675,73,Male,88,Y
Customer5676,40,Female,-55,N
Customer5677,39,Female,-100,Y
Customer5678,19,Female,-5,Y
Customer5679,48,Male,52,N
Customer5680,72,Other,-40,N
Customer5681,28,Other,4,Y
Customer5682,45,Other,-20,N
Customer5683,63,Female,-87,N
Customer5684,49,Male,-56,Y
Customer5685,79,Female,-24,Y
Customer5686,22,Male,66,N
Customer5687,55,Female,-35,Y
Customer5688,27,Male,-69,Y
Customer5689,57,Male,-5,Y
Customer5690,63,Male,-43,Y
Customer5691,41,Female,3,Y
Customer5692,52,Other,-45,Y
Customer5693,61,Female,33,N
Customer5694,65,Female,-34,N
Customer5695,77,Male,77,N
Customer5696,79,Male,17,N
Customer5697,40,Other,-63,N
Customer5698,34,Other,30,Y
Customer5699,18,Male,11,Y
Customer5700,72,Other,32,N
Customer5701,48,Other,51,Y
Customer5702,48,Male,-47,N
Customer5703,59,Female,-67,Y
Customer5704,74,Other,-62,N
Customer5705,72,Male,11,Y
Customer5706,59,Other,-13,N
Customer5707,70,Other,-53,Y
Customer5708,73,Male,-52,N
Customer5709,51,Other,-67,Y
Customer5710,26,Other,-1,Y
Customer5711,39,Other,34,N
Customer5712,30,Female,-83,N
Customer5713,42,Female,-31,N
Customer5714,65,Other,13,N
Customer5715,35,Male,-67,N
Customer5716,68,Other,-50,N
Customer5717,29,Other,4,N
Customer5718,57,Female,-8,N
Customer5719,34,Female,95,Y
Customer5720,32,Female,41,Y
Customer5721,59,Other,-32,Y
Customer5722,32,Other,-12,Y
Customer5723,32,Male,2,N
Customer5724,80,Other,35,Y
Customer5725,72,Other,42,Y
Customer5726,56,Female,-18,N
Customer5727,30,Female,86,Y
Customer5728,34,Female,-90,N
Customer5729,49,Female,47,Y
Customer5730,26,Female,82,Y
Customer5731,57,Male,-65,N
Customer5732,37,Male,-19,N
Customer5733,43,Male,41,Y
Customer5734,44,Female,85,Y
Customer5735,38,Female,-63,Y
Customer5736,35,Female,-12,N
Customer5737,30,Male,-100,N
Customer5738,33,Female,3,N
Customer5739,26,Male,-36,N
Customer5740,80,Female,-100,N
Customer5741,29,Other,24,N
Customer5742,61,Male,-41,Y
Customer5743,55,Other,-76,N
Customer5744,36,Male,-10,N
Customer5745,77,Female,37,Y
Customer5746,24,Female,-51,Y
Customer5747,74,Other,39,N
Customer5748,52,Female,-9,N
Customer5749,65,Male,-69,N
Customer5750,35,Female,-68,N
Customer5751,33,Female,99,Y
Customer5752,72,Male,-75,Y
Customer5753,56,Other,-59,Y
Customer5754,21,Other,77,N
Customer5755,76,Female,-40,Y
Customer5756,42,Male,-60,N
Customer5757,49,Other,84,Y
Customer5758,79,Other,29,N
Customer5759,57,Female,-2,N
Customer5760,30,Male,-3,Y
Customer5761,62,Other,97,Y
Customer5762,34,Female,-70,N
Customer5763,66,Female,50,Y
Customer5764,54,Female,81,N
Customer5765,23,Female,14,N
Customer5766,36,Other,55,Y
Customer5767,30,Male,46,Y
Customer5768,74,Female,-53,N
Customer5769,77,Female,-99,N
Customer5770,43,Other,38,N
Customer5771,31,Female,71,N
Customer5772,48,Female,0,N
Customer5773,71,Male,86,N
Customer5774,21,Female,27,Y
Customer5775,77,Other,-42,Y
Customer5776,56,Male,19,Y
Customer5777,25,Other,-63,N
Customer5778,42,Male,52,N
Customer5779,30,Male,6,Y
Customer5780,49,Female,-80,Y
Customer5781,76,Female,-59,Y
Customer5782,55,Female,63,N
Customer5783,80,Other,36,N
Customer5784,55,Female,39,N
Customer5785,73,Female,-91,Y
Customer5786,45,Male,86,Y
Customer5787,70,Female,32,Y
Customer5788,47,Female,-68,N
Customer5789,20,Female,-32,Y
Customer5790,45,Female,-21,Y
Customer5791,20,Male,90,N
Customer5792,62,Female,0,N
Customer5793,71,Male,-72,Y
Customer5794,51,Other,45,N
Customer5795,33,Female,33,Y
Customer5796,39,Female,-48,N
Customer5797,49,Female,59,N
Customer5798,78,Male,23,N
Customer5799,55,Female,-59,N
Customer5800,25,Female,-54,N
Customer5801,72,Other,58,N
Customer5802,25,Male,89,Y
Customer5803,79,Male,83,Y
Customer5804,74,Other,-90,Y
Customer5805,23,Male,53,N
Customer5806,31,Female,54,N
Customer5807,49,Female,-18,Y
Customer5808,52,Other,84,Y
Customer5809,27,Male,8,Y
Customer5810,20,Male,-74,N
Customer5811,76,Male,86,Y
Customer5812,29,Other,-39,Y
Customer5813,66,Female,47,Y
Customer5814,76,Other,30,Y
Customer5815,48,Female,43,N
Customer5816,46,Other,2,Y
Customer5817,80,Female,-57,Y
Customer5818,22,Male,-8,N
Customer5819,79,Male,-71,N
Customer5820,69,Male,67,N
Customer5821,42,Other,18,N
Customer5822,80,Other,92,N
Customer5823,58,Other,-72,Y
Customer5824,48,Male,-71,Y
Customer5825,79,Female,3,Y
Customer5826,38,Male,9,N
Customer5827,75,Male,-69,Y
Customer5828,37,Female,37,N
Customer5829,56,Female,-50,N
Customer5830,80,Female,35,Y
Customer5831,39,Female,78,N
Customer5832,21,Male,-65,Y
Customer5833,30,Other,-46,N
Customer5834,62,Male,62,Y
Customer5835,80,Female,-65,N
Customer5836,59,Other,-45,N
Customer5837,67,Other,-65,N
Customer5838,66,Male,-12,Y
Customer5839,37,Male,88,N
Customer5840,69,Male,-39,Y
Customer5841,30,Other,8,N
Customer5842,34,Other,-14,Y
Customer5843,71,Other,52,N
Customer5844,53,Female,-37,Y
Customer5845,50,Female,87,N
Customer5846,18,Male,-44,N
Customer5847,32,Other,12,N
Customer5848,30,Male,-31,Y
Customer5849,34,Other,79,N
Customer5850,41,Male,83,N
Customer5851,75,Female,90,N
Customer5852,25,Other,95,Y
Customer5853,67,Female,-81,N
Customer5854,44,Other,-47,Y
Customer5855,62,Male,-100,Y
Customer5856,40,Other,-11,N
Customer5857,63,Female,37,N
Customer5858,25,Other,50,Y
Customer5859,25,Male,78,Y
Customer5860,76,Other,12,N
Customer5861,43,Female,51,Y
Customer5862,64,Male,-88,Y
Customer5863,76,Female,56,N
Customer5864,30,Other,85,N
Customer5865,56,Female,9,Y
Customer5866,54,Other,-10,Y
Customer5867,66,Male,-6,N
Customer5868,45,Female,-58,Y
Customer5869,42,Female,37,Y
Customer5870,78,Other,58,N
Customer5871,33,Female,-27,Y
Customer5872,72,Female,-87,Y
Customer5873,19,Male,-2,Y
Customer5874,71,Other,8,Y
Customer5875,35,Other,61,N
Customer5876,80,Male,44,Y
Customer5877,34,Male,48,Y
Customer5878,47,Other,-5,N
Customer5879,56,Male,94,Y
Customer5880,30,Male,-43,Y
Customer5881,49,Male,35,N
Customer5882,67,Other,-5,Y
Customer5883,46,Male,-63,Y
Customer5884,63,Female,53,Y
Customer5885,47,Female,-37,Y
Customer5886,35,Other,57,Y
Customer5887,30,Male,-92,Y
Customer5888,60,Female,20,Y
Customer5889,38,Other,-69,N
Customer5890,47,Female,-90,N
Customer5891,38,Male,61,N
Customer5892,65,Other,4,Y
Customer5893,72,Female,45,N
Customer5894,34,Other,46,N
Customer5895,57,Female,81,N
Customer5896,36,Female,-19,N
Customer5897,69,Male,-64,Y
Customer5898,32,Male,-19,Y
Customer5899,26,Female,-89,Y
Customer5900,69,Other,-97,N
Customer5901,27,Other,-58,Y
Customer5902,61,Male,54,N
Customer5903,48,Female,-50,Y
Customer5904,70,Male,-96,Y
Customer5905,40,Female,33,N
Customer5906,69,Female,-14,N
Customer5907,47,Male,5,Y
Customer5908,50,Other,-45,Y
Customer5909,74,Male,9,Y
Customer5910,69,Female,-33,N
Customer5911,26,Male,-5,N
Customer5912,71,Other,-57,N
Customer5913,64,Other,42,N
Customer5914,18,Female,-11,Y
Customer5915,61,Male,-59,N
Customer5916,52,Other,38,N
Customer5917,28,Male,-28,N
Customer5918,51,Other,-90,Y
Customer5919,33,Female,93,Y
Customer5920,26,Female,54,N
Customer5921,49,Male,-43,N
Customer5922,32,Female,99,Y
Customer5923,29,Other,27,Y
Customer5924,50,Female,-80,N
Customer5925,62,Other,-80,Y
Customer5926,31,Other,-29,N
Customer5927,74,Female,28,Y
Customer5928,74,Other,1,N
Customer5929,25,Other,85,N
Customer5930,25,Male,-88,N
Customer5931,44,Male,-28,N
Customer5932,79,Male,-95,Y
Customer5933,29,Female,11,Y
Customer5934,18,Male,85,N
Customer5935,60,Other,-84,Y
Customer5936,57,Female,-28,N
Customer5937,59,Female,-89,Y
Customer5938,79,Female,-15,N
Customer5939,68,Female,79,Y
Customer5940,28,Other,21,Y
Customer5941,56,Other,-31,Y
Customer5942,60,Male,7,Y
Customer5943,48,Female,100,N
Customer5944,34,Male,-49,N
Customer5945,50,Other,-64,Y
Customer5946,49,Female,16,Y
Customer5947,75,Other,-98,Y
Customer5948,46,Male,-93,Y
Customer5949,38,Other,37,N
Customer5950,38,Female,-54,Y
Customer5951,57,Female,68,Y
Customer5952,40,Male,-37,Y
Customer5953,73,Female,-59,Y
Customer5954,23,Other,-58,Y
Customer5955,39,Other,24,Y
Customer5956,67,Other,36,Y
Customer5957,55,Other,-87,Y
Customer5958,54,Male,-10,N
Customer5959,62,Other,31,Y
Customer5960,68,Male,-99,Y
Customer5961,71,Other,14,Y
Customer5962,25,Male,-100,Y
Customer5963,58,Other,-26,N
Customer5964,66,Other,-36,Y
Customer5965,52,Male,73,N
Customer5966,68,Female,86,N
Customer5967,28,Female,24,N
Customer5968,41,Female,34,N
Customer5969,66,Male,-35,Y
Customer5970,38,Female,42,N
Customer5971,68,Female,-29,N
Customer5972,19,Male,15,Y
Customer5973,80,Female,20,N
Customer5974,57,Female,-54,N
Customer5975,36,Female,-11,N
Customer5976,56,Male,-61,N
Customer5977,45,Male,-59,Y
Customer5978,76,Female,78,N
Customer5979,34,Female,-66,Y
Customer5980,23,Male,-60,Y
Customer5981,36,Female,-16,Y
Customer5982,73,Male,23,N
Customer5983,55,Female,-44,N
Customer5984,45,Male,-63,Y
Customer5985,19,Other,99,Y
Customer5986,55,Other,-5,Y
Customer5987,72,Male,35,Y
Customer5988,54,Other,-38,Y
Customer5989,68,Female,-14,Y
Customer5990,69,Male,31,N
Customer5991,21,Male,75,N
Customer5992,39,Female,-49,N
Customer5993,43,Female,-63,Y
Customer5994,66,Male,-14,N
Customer5995,60,Female,-96,Y
Customer5996,53,Male,19,Y
Customer5997,75,Female,-31,N
Customer5998,30,Male,12,Y
Customer5999,69,Female,-77,N
Customer6000,75,Female,-15,N
Customer6001,49,Other,44,N
Customer6002,34,Other,-75,Y
Customer6003,58,Other,-98,Y
Customer6004,53,Female,-99,Y
Customer6005,72,Male,-9,N
Customer6006,77,Female,-99,Y
Customer6007,63,Other,49,N
Customer6008,36,Female,-30,Y
Customer6009,75,Other,-97,N
Customer6010,77,Other,-63,N
Customer6011,52,Male,2,Y
Customer6012,63,Male,-31,Y
Customer6013,57,Other,100,N
Customer6014,73,Other,-49,N
Customer6015,76,Female,-70,Y
Customer6016,45,Other,53,N
Customer6017,18,Female,-65,Y
Customer6018,59,Other,53,Y
Customer6019,35,Male,55,N
Customer6020,65,Male,32,Y
Customer6021,57,Other,14,N
Customer6022,50,Female,-27,Y
Customer6023,80,Female,-83,N
Customer6024,29,Female,-86,Y
Customer6025,25,Other,84,Y
Customer6026,41,Other,-4,N
Customer6027,33,Male,-96,Y
Customer6028,67,Male,-64,N
Customer6029,21,Other,3,N
Customer6030,55,Male,-15,N
Customer6031,61,Female,49,N
Customer6032,44,Female,79,N
Customer6033,26,Other,-86,Y
Customer6034,64,Female,-84,Y
Customer6035,33,Other,-50,Y
Customer6036,73,Female,-56,Y
Customer6037,29,Other,90,Y
Customer6038,48,Female,21,Y
Customer6039,41,Female,55,Y
Customer6040,72,Male,86,N
Customer6041,31,Male,48,N
Customer6042,62,Male,69,N
Customer6043,42,Male,96,Y
Customer6044,80,Male,-19,N
Customer6045,51,Male,44,Y
Customer6046,20,Other,95,Y
Customer6047,75,Other,34,Y
Customer6048,41,Male,-12,N
Customer6049,79,Other,0,N
Customer6050,71,Male,-61,N
Customer6051,59,Other,67,Y
Customer6052,26,Female,-58,Y
Customer6053,43,Other,-28,Y
Customer6054,37,Other,78,Y
Customer6055,57,Other,100,N
Customer6056,27,Female,-78,N
Customer6057,36,Male,-6,N
Customer6058,20,Other,59,N
Customer6059,41,Other,58,Y
Customer6060,22,Female,-84,Y
Customer6061,20,Male,11,N
Customer6062,75,Other,2,Y
Customer6063,44,Female,-43,Y
Customer6064,33,Male,-15,N
Customer6065,66,Male,-66,N
Customer6066,32,Other,-71,Y
Customer6067,52,Other,91,N
Customer6068,29,Other,80,N
Customer6069,58,Other,78,N
Customer6070,70,Female,3,N
Customer6071,61,Female,64,N
Customer6072,43,Other,21,N
Customer6073,64,Male,33,N
Customer6074,51,Other,-67,N
Customer6075,40,Male,-45,N
Customer6076,48,Male,-76,Y
Customer6077,67,Male,14,N
Customer6078,37,Female,-88,N
Customer6079,29,Male,-38,N
Customer6080,40,Male,1,Y
Customer6081,21,Female,93,N
Customer6082,40,Male,21,N
Customer6083,65,Male,19,Y
Customer6084,72,Other,32,Y
Customer6085,65,Male,-90,N
Customer6086,18,Male,8,Y
Customer6087,71,Male,3,Y
Customer6088,42,Male,10,Y
Customer6089,19,Male,71,Y
Customer6090,47,Female,-32,Y
Customer6091,20,Male,1,N
Customer6092,75,Male,-99,Y
Customer6093,38,Female,67,N
Customer6094,42,Female,-64,N
Customer6095,37,Male,17,N
Customer6096,66,Male,-52,Y
Customer6097,69,Male,-26,N
Customer6098,39,Other,63,Y
Customer6099,38,Other,-26,N
Customer6100,79,Male,100,N
Customer6101,78,Female,97,N
Customer6102,50,Male,-67,Y
Customer6103,69,Female,-43,N
Customer6104,55,Female,10,Y
Customer6105,78,Female,64,Y
Customer6106,32,Male,-5,Y
Customer6107,75,Male,-41,N
Customer6108,75,Female,39,N
Customer6109,63,Other,-69,N
Customer6110,69,Other,31,N
Customer6111,32,Other,5,Y
Customer6112,63,Female,-68,N
Customer6113,42,Male,-58,Y
Customer6114,38,Female,11,Y
Customer6115,41,Other,6,N
Customer6116,74,Male,-92,N
Customer6117,75,Female,78,Y
Customer6118,22,Female,13,Y
Customer6119,23,Other,24,N
Customer6120,66,Female,-81,N
Customer6121,60,Male,66,N
Customer6122,65,Other,50,Y
Customer6123,61,Other,-60,Y
Customer6124,64,Male,-57,N
Customer6125,40,Other,24,Y
Customer6126,21,Female,-66,Y
Customer6127,44,Female,50,Y
Customer6128,35,Other,-43,Y
Customer6129,38,Male,-53,N
Customer6130,45,Female,-43,Y
Customer6131,52,Male,0,N
Customer6132,39,Female,-44,N
Customer6133,57,Female,66,Y
Customer6134,40,Other,55,N
Customer6135,20,Other,-37,N
Customer6136,57,Male,-39,N
Customer6137,67,Other,-18,Y
Customer6138,27,Female,12,N
Customer6139,42,Female,11,Y
Customer6140,69,Male,-39,N
Customer6141,66,Male,-7,N
Customer6142,25,Female,-16,N
Customer6143,72,Other,-75,N
Customer6144,28,Other,78,Y
Customer6145,78,Male,20,N
Customer6146,22,Male,-51,N
Customer6147,75,Female,14,N
Customer6148,62,Female,-65,Y
Customer6149,70,Male,53,Y
Customer6150,72,Female,-68,N
Customer6151,54,Male,22,N
Customer6152,73,Male,-1,N
Customer6153,76,Other,-33,N
Customer6154,62,Male,-28,Y
Customer6155,55,Female,35,Y
Customer6156,46,Other,93,Y
Customer6157,22,Other,-78,N
Customer6158,26,Female,-31,N
Customer6159,76,Female,-46,N
Customer6160,65,Female,70,N
Customer6161,19,Male,9,Y
Customer6162,18,Other,48,Y
Customer6163,57,Male,49,Y
Customer6164,77,Male,-92,N
Customer6165,68,Male,61,N
Customer6166,47,Male,86,N
Customer6167,28,Other,53,N
Customer6168,45,Other,28,N
Customer6169,61,Male,7,Y
Customer6170,29,Female,32,N
Customer6171,56,Other,68,N
Customer6172,43,Male,90,Y
Customer6173,30,Female,49,Y
Customer6174,76,Female,-33,N
Customer6175,25,Male,75,Y
Customer6176,80,Other,-35,N
Customer6177,78,Female,43,N
Customer6178,78,Other,-48,Y
Customer6179,71,Other,27,N
Customer6180,45,Female,-36,N
Customer6181,75,Male,-37,N
Customer6182,47,Female,-33,Y
Customer6183,26,Female,90,Y
Customer6184,56,Other,-39,Y
Customer6185,48,Male,-20,Y
Customer6186,75,Other,-30,N
Customer6187,38,Female,13,Y
Customer6188,73,Male,72,N
Customer6189,64,Male,-49,Y
Customer6190,51,Male,15,Y
Customer6191,72,Male,24,N
Customer6192,48,Male,26,Y
Customer6193,69,Female,-36,Y
Customer6194,42,Female,29,N
Customer6195,29,Female,76,Y
Customer6196,18,Other,-79,N
Customer6197,72,Male,56,Y
Customer6198,39,Male,62,N
Customer6199,57,Female,-25,Y
Customer6200,54,Male,51,N
Customer6201,64,Other,-7,Y
Customer6202,18,Male,57,N
Customer6203,18,Male,69,Y
Customer6204,74,Other,-30,Y
Customer6205,80,Female,5,Y
Customer6206,59,Female,-51,N
Customer6207,71,Male,1,N
Customer6208,59,Other,98,Y
Customer6209,38,Female,87,Y
Customer6210,32,Female,12,Y
Customer6211,34,Female,-71,Y
Customer6212,39,Male,-89,Y
Customer6213,55,Other,76,Y
Customer6214,52,Male,-19,Y
Customer6215,62,Female,-55,Y
Customer6216,33,Other,70,Y
Customer6217,25,Male,29,Y
Customer6218,79,Female,-4,N
Customer6219,64,Female,-21,N
Customer6220,34,Male,-47,Y
Customer6221,34,Female,-66,Y
Customer6222,71,Female,-49,Y
Customer6223,43,Other,60,N
Customer6224,30,Female,-17,N
Customer6225,34,Male,-29,Y
Customer6226,55,Other,78,Y
Customer6227,34,Male,-75,Y
Customer6228,65,Female,89,N
Customer6229,31,Other,-40,N
Customer6230,62,Other,53,N
Customer6231,23,Other,-64,N
Customer6232,52,Other,57,Y
Customer6233,63,Male,-6,Y
Customer6234,31,Female,-90,Y
Customer6235,64,Female,80,Y
Customer6236,25,Other,-60,Y
Customer6237,78,Female,32,N
Customer6238,32,Male,-35,Y
Customer6239,71,Female,40,Y
Customer6240,78,Male,90,N
Customer6241,44,Male,52,Y
Customer6242,30,Female,71,Y
Customer6243,66,Male,41,Y
Customer6244,48,Male,-32,N
Customer6245,70,Male,-42,Y
Customer6246,73,Male,83,N
Customer6247,52,Other,79,N
Customer6248,77,Female,-35,N
Customer6249,23,Other,-33,N
Customer6250,22,Male,-89,Y
